seqnames	genes_in_operon_all	size_operon	operon_seen	covered_by	perc_seen	gene
NC_000913.3	b4397,b4398,b4399	3	7	19	36.8421052631579	b4399
NC_000913.3	b4401,b4402	2	216	387	55.8139534883721	b4401
NC_000913.3	b4401	1	167	387	43.1524547803618	b4401
NC_000913.3	b4401,b4402	2	216	216	100	b4402
NC_000913.3	b0189,b4406	2	50	71	70.4225352112676	b4406
NC_000913.3	b4406	1	19	71	26.7605633802817	b4406
NC_000913.3	b4408	1	159	160	99.375	b4408
NC_000913.3	b4411	1	6	14	42.8571428571429	b4411
NC_000913.3	b0016,b0018,b4412	3	7	23	30.4347826086957	b4412
NC_000913.3	b0018,b4412	2	16	23	69.5652173913043	b4412
NC_000913.3	b0169,b0170,b0171,b4414	4	11	1494	0.736278447121821	b4414
NC_000913.3	b0169,b0170,b4414	3	287	1494	19.2101740294511	b4414
NC_000913.3	b0169,b4414	2	994	1494	66.5327978580991	b4414
NC_000913.3	b4414	1	197	1494	13.186077643909	b4414
NC_000913.3	b1088,b1089,b4418	3	15	20	75	b4418
NC_000913.3	b1215,b4419	2	15	18	83.3333333333333	b4419
NC_000913.3	b4425	1	12	12	100	b4425
NC_000913.3	b1420,b4428	2	18	19	94.7368421052632	b4428
NC_000913.3	b4436	1	72	73	98.6301369863014	b4436
NC_000913.3	b4437	1	35	36	97.2222222222222	b4437
NC_000913.3	b4440	1	102	104	98.0769230769231	b4440
NC_000913.3	b4441	1	14	14	100	b4441
NC_000913.3	b4443	1	51	51	100	b4443
NC_000913.3	b4446	1	14	15	93.3333333333333	b4446
NC_000913.3	b4447	1	61	61	100	b4447
NC_000913.3	b3165,b4449	2	52	56	92.8571428571429	b4449
NC_000913.3	b4456	1	98	98	100	b4456
NC_000913.3	b4457	1	9	9	100	b4457
NC_000913.3	b2614,b4461	2	9	34	26.4705882352941	b4461
NC_000913.3	b4461	1	23	34	67.6470588235294	b4461
NC_000913.3	b4464	1	20	21	95.2380952380952	b4464
NC_000913.3	b4466	1	25	28	89.2857142857143	b4466
NC_000913.3	b4469	1	18	21	85.7142857142857	b4469
NC_000913.3	b4470	1	15	17	88.2352941176471	b4470
NC_000913.3	b4472	1	68	75	90.6666666666667	b4472
NC_000913.3	b4473	1	13	174	7.47126436781609	b4473
NC_000913.3	b3284,b4473	2	107	174	61.4942528735632	b4473
NC_000913.3	b3283,b3284,b4473	3	48	174	27.5862068965517	b4473
NC_000913.3	b3374,b4474	2	27	37	72.972972972973	b4474
NC_000913.3	b3421,b4475	2	7	30	23.3333333333333	b4475
NC_000913.3	b4475	1	21	30	70	b4475
NC_000913.3	b4476	1	12	23	52.1739130434783	b4476
NC_000913.3	b4480	1	8	8	100	b4480
NC_000913.3	b4481	1	10	30	33.3333333333333	b4481
NC_000913.3	b3792,b4481	2	17	30	56.6666666666667	b4481
NC_000913.3	b3842,b4483	2	11	58	18.9655172413793	b4483
NC_000913.3	b4483	1	23	58	39.6551724137931	b4483
NC_000913.3	b3839,b4483	2	23	58	39.6551724137931	b4483
NC_000913.3	b4484	1	42	57	73.6842105263158	b4484
NC_000913.3	b3912,b4484	2	7	57	12.280701754386	b4484
NC_000913.3	b3911,b3912,b4484	3	7	57	12.280701754386	b4484
NC_000913.3	b4486	1	17	19	89.4736842105263	b4486
NC_000913.3	b4488	1	38	38	100	b4488
NC_000913.3	b4490	1	6	7	85.7142857142857	b4490
NC_000913.3	b4491	1	27	30	90	b4491
NC_000913.3	b4492,b4492,b4492	1	28	31	90.3225806451613	b4492
NC_000913.3	b4492,b4492,b4492	1	28	31	90.3225806451613	b4492
NC_000913.3	b4492,b4492,b4492	1	28	31	90.3225806451613	b4492
NC_000913.3	b4493	1	316	324	97.5308641975309	b4493
NC_000913.3	b1415,b4493	2	8	324	2.46913580246914	b4493
NC_000913.3	b4498,b4498	1	6	8	75	b4498
NC_000913.3	b4498,b4498	1	6	8	75	b4498
NC_000913.3	b4501	1	64	65	98.4615384615385	b4501
NC_000913.3	b0734,b4515	2	13	18	72.2222222222222	b4515
NC_000913.3	b1379,b4529	2	29	65	44.6153846153846	b4529
NC_000913.3	b4529	1	34	65	52.3076923076923	b4529
NC_000913.3	b2411,b4546	2	7	47	14.8936170212766	b4546
NC_000913.3	b4546	1	37	47	78.7234042553192	b4546
NC_000913.3	b2472,b4547	2	11	14	78.5714285714286	b4547
NC_000913.3	b3349,b3350,b4551	3	7	10	70	b4551
NC_000913.3	b3601,b4554	2	7	8	87.5	b4554
NC_000913.3	b3704,b4557	2	7	17	41.1764705882353	b4557
NC_000913.3	b4575	1	48	48	100	b4575
NC_000913.3	b4577,b4662	2	16	16	100	b4577
NC_000913.3	b4580,b4580	1	9	10	90	b4580
NC_000913.3	b4580,b4580	1	9	10	90	b4580
NC_000913.3	b4595	1	6	7	85.7142857142857	b4595
NC_000913.3	b1284,b4596	2	31	35	88.5714285714286	b4596
NC_000913.3	b2593,b4609	2	8	16	50	b4609
NC_000913.3	b4609	1	7	16	43.75	b4609
NC_000913.3	b3052,b4611	2	27	67	40.2985074626866	b4611
NC_000913.3	b4611	1	40	67	59.7014925373134	b4611
NC_000913.3	b4623,b4623,b4623	1	6	9	66.6666666666667	b4623
NC_000913.3	b4623,b4623,b4623	1	6	9	66.6666666666667	b4623
NC_000913.3	b4623,b4623,b4623	1	6	9	66.6666666666667	b4623
NC_000913.3	b0537,b4633	2	6	7	85.7142857142857	b4633
NC_000913.3	b4661	1	13	13	100	b4661
NC_000913.3	b4577,b4662	2	16	16	100	b4662
NC_000913.3	b4671	1	15	16	93.75	b4671
NC_000913.3	b3867,b4686	2	10	78	12.8205128205128	b4686
NC_000913.3	b4686	1	63	78	80.7692307692308	b4686
NC_000913.3	b4691	1	29	30	96.6666666666667	b4691
NC_000913.3	b4696	1	25	25	100	b4696
NC_000913.3	b4699	1	60	60	100	b4699
NC_000913.3	b0990,b4723	2	23	27	85.1851851851852	b4723
